account,pagerank,in_flow,out_flow,in_circular_ring,connections,flow_ratio,community_id,community_fraud_rate,high_risk_community,betweenness
C1917174024,1.517256959746606e-05,0.0,159515.89,False,1,159515.89,2510,0.0,False,0.0
C1917187059,1.517256959746606e-05,0.0,786795.15,False,1,786795.15,2512,0.0,False,0.0
C1917189921,1.517256959746606e-05,0.0,284581.58,False,1,284581.58,2513,0.0,False,0.0
C1917203239,1.517256959746606e-05,0.0,273205.41,False,1,273205.41,5841,0.0,False,0.0
C1917238555,1.517256959746606e-05,0.0,440392.13,False,1,440392.13,2514,0.0,False,0.0
C191723928,1.517256959746606e-05,0.0,176236.81,False,1,176236.81,9399,0.0,False,0.0
C1917268480,1.517256959746606e-05,0.0,651038.14,False,1,651038.14,4769,0.0,False,0.0
C1917369443,1.517256959746606e-05,0.0,45829.71,False,1,45829.71,9030,0.0,False,0.0
C191739441,1.517256959746606e-05,0.0,102669.01,False,1,102669.01,8452,0.0,False,0.0
C1917449947,1.517256959746606e-05,0.0,58173.11,False,1,58173.11,2516,0.0,False,0.0
C509049253,2.7631987430925268e-05,58173.11,0.0,False,1,0.0,2516,0.0,False,0.0
C1917452008,1.517256959746606e-05,0.0,92378.08,False,1,92378.08,10078,0.0,False,0.0
C1917467965,1.517256959746606e-05,0.0,172891.89,False,1,172891.89,5305,0.0,False,0.0
C1917507844,1.517256959746606e-05,0.0,1711763.84,False,1,1711763.84,4964,0.0,False,0.0
C1917546282,1.517256959746606e-05,0.0,265851.11,False,1,265851.11,2518,0.0,False,0.0
C1917548203,1.517256959746606e-05,0.0,645880.52,False,1,645880.52,9174,0.0,False,0.0
C1917565934,1.517256959746606e-05,0.0,495769.4,False,1,495769.4,10907,0.0,False,0.0
C1917569899,1.517256959746606e-05,0.0,498797.16,False,1,498797.16,2519,0.0,False,0.0
C1917610911,1.517256959746606e-05,0.0,352444.88,False,1,352444.88,2520,0.0,False,0.0
C726837848,2.7631987430925268e-05,352444.88,0.0,False,1,0.0,2520,0.0,False,0.0
C1917637301,1.517256959746606e-05,0.0,1340671.57,False,1,1340671.57,10494,0.0,False,0.0
C1917687211,1.517256959746606e-05,0.0,231414.76,False,1,231414.76,2522,0.0,False,0.0
C1917689857,1.517256959746606e-05,0.0,122514.81,False,1,122514.81,2363,0.0,False,0.0
C1917695229,1.517256959746606e-05,0.0,45438.61,False,1,45438.61,1809,0.0,False,0.0
C1917726311,1.517256959746606e-05,0.0,113070.24,False,1,113070.24,6758,0.0,False,0.0
C1917746958,1.517256959746606e-05,0.0,339512.45,False,1,339512.45,991,0.0,False,0.0
C1917801596,1.517256959746606e-05,0.0,243958.88,False,1,243958.88,7117,0.0,False,0.0
C1917839759,1.517256959746606e-05,0.0,248525.86,False,1,248525.86,1551,0.0,False,0.0
C1917851607,1.517256959746606e-05,0.0,434612.44,False,1,434612.44,262,0.0,False,0.0
C1917926909,1.517256959746606e-05,0.0,404753.03,False,1,404753.03,2524,0.0,False,0.0
C49015476,2.7631987430925268e-05,404753.03,0.0,False,1,0.0,2524,0.0,False,0.0
C1917939804,1.517256959746606e-05,0.0,242603.91,False,1,242603.91,2525,0.0,False,0.0
C1917945292,1.517256959746606e-05,0.0,81294.79,False,1,81294.79,4461,0.0,False,0.0
C1917982358,1.517256959746606e-05,0.0,271141.3,False,1,271141.3,7854,0.0,False,0.0
C1917999159,1.517256959746606e-05,0.0,365787.38,False,1,365787.38,9840,0.0,False,0.0
C1918022682,1.517256959746606e-05,0.0,239396.62,False,1,239396.62,2800,0.0,False,0.0
C1918033014,1.517256959746606e-05,0.0,140150.26,False,1,140150.26,3146,0.0,False,0.0
C1918052548,1.517256959746606e-05,0.0,585474.53,False,1,585474.53,7981,0.0,False,0.0
C1918192081,1.517256959746606e-05,0.0,46857.16,False,1,46857.16,3799,0.0,False,0.0
C1918228659,1.517256959746606e-05,0.0,1404076.96,False,1,1404076.96,4173,0.0,False,0.0
C1918236775,1.517256959746606e-05,0.0,64302.89,False,1,64302.89,3383,0.0,False,0.0
C1918251076,1.517256959746606e-05,0.0,257912.94,False,1,257912.94,1975,0.0,False,0.0
C191826293,1.517256959746606e-05,0.0,54584.97,False,1,54584.97,2671,0.0,False,0.0
C1918304139,1.517256959746606e-05,0.0,171169.96,False,1,171169.96,11052,0.0,False,0.0
C1918386939,1.517256959746606e-05,0.0,42156.38,False,1,42156.38,2276,0.0,False,0.0
C1918426084,1.517256959746606e-05,0.0,650672.3,False,1,650672.3,9742,0.0,False,0.0
C1918438874,1.517256959746606e-05,0.0,461011.06,False,1,461011.06,7682,0.0,False,0.0
C191847970,1.517256959746606e-05,0.0,1011825.37,False,1,1011825.37,4469,0.0,False,0.0
C1918537167,1.517256959746606e-05,0.0,207210.15,False,1,207210.15,5567,0.0,False,0.0
C1918574132,1.517256959746606e-05,0.0,49031.5,False,1,49031.5,2526,0.0,False,0.0
C227798669,2.7631987430925268e-05,49031.5,0.0,False,1,0.0,2526,0.0,False,0.0
C1918590131,1.517256959746606e-05,0.0,235404.45,False,1,235404.45,4208,0.0,False,0.0
C1918633237,1.517256959746606e-05,0.0,65034.84,False,1,65034.84,9616,0.0,False,0.0
C1918652360,1.517256959746606e-05,0.0,77740.39,False,1,77740.39,2527,0.0,False,0.0
C496922881,2.7631987430925268e-05,77740.39,0.0,False,1,0.0,2527,0.0,False,0.0
C1918693832,1.517256959746606e-05,0.0,456540.11,False,1,456540.11,2528,0.0,False,0.0
C1632252655,2.7631987430925268e-05,456540.11,0.0,False,1,0.0,2528,0.0,False,0.0
C1918765563,1.517256959746606e-05,0.0,102007.63,False,1,102007.63,6060,0.0,False,0.0
C1918821912,1.517256959746606e-05,0.0,481206.96,False,1,481206.96,248,0.0,False,0.0
C1918822933,1.517256959746606e-05,0.0,269066.67,False,1,269066.67,2531,0.0,False,0.0
C1514541840,2.7631987430925268e-05,269066.67,0.0,False,1,0.0,2531,0.0,False,0.0
C1918904641,1.517256959746606e-05,0.0,454053.53,False,1,454053.53,2448,0.0,False,0.0
C1918931965,1.517256959746606e-05,0.0,1262560.58,False,1,1262560.58,1745,0.0,False,0.0
C1918937956,1.517256959746606e-05,0.0,288504.9,False,1,288504.9,8932,0.0,False,0.0
C191895230,1.517256959746606e-05,0.0,965412.39,False,1,965412.39,5576,0.0,False,0.0
C191896786,1.517256959746606e-05,0.0,254552.74,False,1,254552.74,2532,0.0,False,0.0
C1918991739,1.517256959746606e-05,0.0,166819.86,False,1,166819.86,3885,0.0,False,0.0
C1918997347,1.517256959746606e-05,0.0,465963.73,False,1,465963.73,1981,0.0,False,0.0
C1919024581,1.517256959746606e-05,0.0,195785.86,False,1,195785.86,2534,0.0,False,0.0
C1919137386,1.517256959746606e-05,0.0,325005.83,False,1,325005.83,5617,0.0,False,0.0
C1919195456,1.517256959746606e-05,0.0,179864.44,False,1,179864.44,2535,0.0,False,0.0
C877847380,2.7631987430925268e-05,179864.44,0.0,False,1,0.0,2535,0.0,False,0.0
C1919233897,1.517256959746606e-05,0.0,65602.87,False,1,65602.87,2536,0.0,False,0.0
C1982568814,2.7631987430925268e-05,65602.87,0.0,False,1,0.0,2536,0.0,False,0.0
C191925468,1.517256959746606e-05,0.0,29175.99,False,1,29175.99,2125,0.0,False,0.0
C1919261361,1.517256959746606e-05,0.0,188403.93,False,1,188403.93,8940,0.0,False,0.0
C1919393023,1.517256959746606e-05,0.0,16138.18,False,1,16138.18,8422,0.0,False,0.0
C1919408906,1.517256959746606e-05,0.0,448739.81,False,1,448739.81,1770,0.0,False,0.0
C1919449279,1.517256959746606e-05,0.0,149569.06,False,1,149569.06,6078,0.0,False,0.0
C19194652,1.517256959746606e-05,0.0,40643.08,False,1,40643.08,10159,0.0,False,0.0
C1919541510,1.517256959746606e-05,0.0,1565.02,False,1,1565.02,7239,0.0,False,0.0
C1919545589,1.517256959746606e-05,0.0,792938.33,False,1,792938.33,4412,0.0,False,0.0
C1919555524,1.517256959746606e-05,0.0,222321.36,False,1,222321.36,571,0.0,False,0.0
C1919603269,1.517256959746606e-05,0.0,652011.16,False,1,652011.16,2538,0.0,False,0.0
C1919607580,1.517256959746606e-05,0.0,1457101.26,False,1,1457101.26,5873,0.0,False,0.0
C1919702087,1.517256959746606e-05,0.0,301991.53,False,1,301991.53,1130,0.0,False,0.0
C1919702327,1.517256959746606e-05,0.0,88920.95,False,1,88920.95,2541,0.0,False,0.0
C665653312,2.7631987430925268e-05,88920.95,0.0,False,1,0.0,2541,0.0,False,0.0
C1919709854,1.517256959746606e-05,0.0,476099.29,False,1,476099.29,6875,0.0,False,0.0
C1919739762,1.517256959746606e-05,0.0,360630.11,False,1,360630.11,5271,0.0,False,0.0
C1919744344,1.517256959746606e-05,0.0,165218.83,False,1,165218.83,4648,0.0,False,0.0
C1919747202,1.517256959746606e-05,0.0,419296.35,False,1,419296.35,2542,0.0,False,0.0
C1919785241,1.517256959746606e-05,0.0,140901.02,False,1,140901.02,2544,0.0,False,0.0
C20695355,2.7631987430925268e-05,140901.02,0.0,False,1,0.0,2544,0.0,False,0.0
C1919840712,1.517256959746606e-05,0.0,539397.12,False,1,539397.12,8895,0.0,False,0.0
C1919876067,1.517256959746606e-05,0.0,1172811.37,False,1,1172811.37,654,0.0,False,0.0
C1919940157,1.517256959746606e-05,0.0,165572.03,False,1,165572.03,7239,0.0,False,0.0
C1920072508,1.517256959746606e-05,0.0,1581905.19,False,1,1581905.19,3124,0.0,False,0.0
C192011835,1.517256959746606e-05,0.0,209980.89,False,1,209980.89,5762,0.0,False,0.0
C1920136398,1.517256959746606e-05,0.0,127396.22,False,1,127396.22,8988,0.0,False,0.0
C192016646,1.517256959746606e-05,0.0,57374.62,False,1,57374.62,10007,0.0,False,0.0
C1920195858,1.517256959746606e-05,0.0,908507.26,False,1,908507.26,7575,0.0,False,0.0
C1920256578,1.517256959746606e-05,0.0,171613.48,False,1,171613.48,10676,0.0,False,0.0
C1920257429,1.517256959746606e-05,0.0,696936.92,False,1,696936.92,2545,0.0,False,0.0
C1231968955,2.7631987430925268e-05,696936.92,0.0,False,1,0.0,2545,0.0,False,0.0
C1920274565,1.517256959746606e-05,0.0,143049.13,False,1,143049.13,5495,0.0,False,0.0
C1920288386,1.517256959746606e-05,0.0,164313.08,False,1,164313.08,6738,0.0,False,0.0
C192028934,1.517256959746606e-05,0.0,165887.33,False,1,165887.33,2187,0.0,False,0.0
C1920453371,1.517256959746606e-05,0.0,120771.31,False,1,120771.31,2546,0.0,False,0.0
C1362015854,2.7631987430925268e-05,120771.31,0.0,False,1,0.0,2546,0.0,False,0.0
C1920471632,1.517256959746606e-05,0.0,263983.65,False,1,263983.65,8763,0.0,False,0.0
C1920490219,1.517256959746606e-05,0.0,141178.4,False,1,141178.4,2675,0.0,False,0.0
C1920520077,1.517256959746606e-05,0.0,218598.79,False,1,218598.79,4040,0.0,False,0.0
C1920528028,1.517256959746606e-05,0.0,132848.96,False,1,132848.96,1783,0.0,False,0.0
C192062304,1.517256959746606e-05,0.0,81473.12,False,1,81473.12,2457,0.0,False,0.0
C1920632633,1.517256959746606e-05,0.0,65161.63,False,1,65161.63,525,0.0,False,0.0
C1920647819,1.517256959746606e-05,0.0,168605.86,False,1,168605.86,4478,0.0,False,0.0
C1920671114,1.517256959746606e-05,0.0,964219.63,False,1,964219.63,2547,0.0,False,0.0
C632116376,2.7631987430925268e-05,964219.63,0.0,False,1,0.0,2547,0.0,False,0.0
C1920712174,1.517256959746606e-05,0.0,55083.16,False,1,55083.16,9857,0.0,False,0.0
C1920720147,1.517256959746606e-05,0.0,225144.13,False,1,225144.13,2548,0.0,False,0.0
C443625234,2.7631987430925268e-05,225144.13,0.0,False,1,0.0,2548,0.0,False,0.0
C1920741881,1.517256959746606e-05,0.0,127477.35,False,1,127477.35,2550,0.0,False,0.0
C1920805602,1.517256959746606e-05,0.0,217548.61,False,1,217548.61,6098,0.0,False,0.0
C1920827643,1.517256959746606e-05,0.0,166400.49,False,1,166400.49,767,0.0,False,0.0
C1920990773,1.517256959746606e-05,0.0,725.64,False,1,725.64,5634,0.0,False,0.0
C1921045756,1.517256959746606e-05,0.0,356397.4,False,1,356397.4,4312,0.0,False,0.0
C192106168,1.517256959746606e-05,0.0,312776.89,False,1,312776.89,2552,0.0,False,0.0
C1599685324,2.7631987430925268e-05,312776.89,0.0,False,1,0.0,2552,0.0,False,0.0
C1921120239,1.517256959746606e-05,0.0,673503.3,False,1,673503.3,173,0.0,False,0.0
C1921177789,1.517256959746606e-05,0.0,181782.45,False,1,181782.45,6805,0.0,False,0.0
C1921192611,1.517256959746606e-05,0.0,113092.2,False,1,113092.2,5009,0.0,False,0.0
C1921212588,1.517256959746606e-05,0.0,332431.72,False,1,332431.72,2554,0.0,False,0.0
C1205778254,2.7631987430925268e-05,332431.72,0.0,False,1,0.0,2554,0.0,False,0.0
C1921239531,1.517256959746606e-05,0.0,113935.91,False,1,113935.91,4336,0.0,False,0.0
C1921295995,1.517256959746606e-05,0.0,488135.79,False,1,488135.79,2556,0.0,False,0.0
C1921311539,1.517256959746606e-05,0.0,97362.44,False,1,97362.44,2644,0.0,False,0.0
C1921357033,1.517256959746606e-05,0.0,111935.03,False,1,111935.03,270,0.0,False,0.0
C1921389877,1.517256959746606e-05,0.0,1915220.78,False,1,1915220.78,2557,0.0,False,0.0
C1921418696,1.517256959746606e-05,0.0,108816.03,False,1,108816.03,2923,0.0,False,0.0
C1921424220,1.517256959746606e-05,0.0,1898444.06,False,1,1898444.06,288,0.0,False,0.0
C1921440353,1.517256959746606e-05,0.0,111776.15,False,1,111776.15,3682,0.0,False,0.0
C1921445972,1.517256959746606e-05,0.0,244662.22,False,1,244662.22,9230,0.0,False,0.0
C1921518317,1.517256959746606e-05,0.0,252040.8,False,1,252040.8,3235,0.0,False,0.0
C192155151,1.517256959746606e-05,0.0,333560.0,False,1,333560.0,4694,0.0,False,0.0
C1921563879,1.517256959746606e-05,0.0,113542.81,False,1,113542.81,6138,0.0,False,0.0
C1921570147,1.517256959746606e-05,0.0,1399094.51,False,1,1399094.51,5476,0.0,False,0.0
C1921572793,1.517256959746606e-05,0.0,153857.59,False,1,153857.59,2559,0.0,False,0.0
C1143007313,2.7631987430925268e-05,153857.59,0.0,False,1,0.0,2559,0.0,False,0.0
C1921616929,1.517256959746606e-05,0.0,32378.62,False,1,32378.62,6841,0.0,False,0.0
C1921632138,1.517256959746606e-05,0.0,210556.8,False,1,210556.8,1934,0.0,False,0.0
C1921659510,1.517256959746606e-05,0.0,445089.06,False,1,445089.06,5345,0.0,False,0.0
C1921677753,1.517256959746606e-05,0.0,429376.0,False,1,429376.0,23,0.0,False,0.0
C1921686361,1.517256959746606e-05,0.0,257660.29,False,1,257660.29,2561,0.0,False,0.0
C1921715648,1.517256959746606e-05,0.0,32414.17,False,1,32414.17,1719,0.0,False,0.0
C1921740737,1.517256959746606e-05,0.0,802597.2,False,1,802597.2,2563,0.0,False,0.0
C1921756480,1.517256959746606e-05,0.0,267992.13,False,1,267992.13,2377,0.0,False,0.0
C1921763932,1.517256959746606e-05,0.0,139797.5,False,1,139797.5,10147,0.0,False,0.0
C1921785914,1.517256959746606e-05,0.0,305631.88,False,1,305631.88,5313,0.0,False,0.0
C1921794188,1.517256959746606e-05,0.0,209217.44,False,1,209217.44,110,0.0,False,0.0
C1921844513,1.517256959746606e-05,0.0,214744.0,False,1,214744.0,9102,0.0,False,0.0
C1921906771,1.517256959746606e-05,0.0,16270.69,False,1,16270.69,8318,0.0,False,0.0
C1921907171,1.517256959746606e-05,0.0,296234.46,False,1,296234.46,1793,0.0,False,0.0
C192192196,1.517256959746606e-05,0.0,97530.97,False,1,97530.97,6684,0.0,False,0.0
C1921924553,1.517256959746606e-05,0.0,205320.6,False,1,205320.6,837,0.0,False,0.0
C1921953028,1.517256959746606e-05,0.0,167919.27,False,1,167919.27,3074,0.0,False,0.0
C1922029080,1.517256959746606e-05,0.0,85564.62,False,1,85564.62,9411,0.0,False,0.0
C1922053492,1.517256959746606e-05,0.0,62522.36,False,1,62522.36,7432,0.0,False,0.0
C1922112746,1.517256959746606e-05,0.0,242763.41,False,1,242763.41,8677,0.0,False,0.0
C19221414,1.517256959746606e-05,0.0,94093.25,False,1,94093.25,4029,0.0,False,0.0
C1922159070,1.517256959746606e-05,0.0,327552.51,False,1,327552.51,2564,0.0,False,0.0
C1192345627,2.7631987430925268e-05,327552.51,0.0,False,1,0.0,2564,0.0,False,0.0
C1922163304,1.517256959746606e-05,0.0,379794.44,False,1,379794.44,2566,0.0,False,0.0
C1922266660,1.517256959746606e-05,0.0,52171.12,False,1,52171.12,2567,0.0,False,0.0
C547532271,2.7631987430925268e-05,52171.12,0.0,False,1,0.0,2567,0.0,False,0.0
C1922297439,1.517256959746606e-05,0.0,19201.25,False,1,19201.25,7047,0.0,False,0.0
C1922319571,1.517256959746606e-05,0.0,46243.45,False,1,46243.45,2569,0.0,False,0.0
C305966412,2.7631987430925268e-05,46243.45,0.0,False,1,0.0,2569,0.0,False,0.0
C1922329812,1.517256959746606e-05,0.0,37374.5,False,1,37374.5,1999,0.0,False,0.0
C1922347102,1.517256959746606e-05,0.0,13229.9,False,1,13229.9,7601,0.0,False,0.0
C1922468619,1.517256959746606e-05,0.0,50117.92,False,1,50117.92,3255,0.0,False,0.0
C1922521786,1.517256959746606e-05,0.0,189787.66,False,1,189787.66,7364,0.0,False,0.0
C1922545918,1.517256959746606e-05,0.0,475807.51,False,1,475807.51,6664,0.0,False,0.0
C1922578527,1.517256959746606e-05,0.0,86532.69,False,1,86532.69,4484,0.0,False,0.0
C1922628287,1.517256959746606e-05,0.0,2320627.35,False,1,2320627.35,2571,0.0,False,0.0
C1922660900,1.517256959746606e-05,0.0,9926.23,False,1,9926.23,2932,0.0,False,0.0
C192266318,1.517256959746606e-05,0.0,224668.99,False,1,224668.99,7094,0.0,False,0.0
C1922763239,1.517256959746606e-05,0.0,2233246.15,False,1,2233246.15,2667,0.0,False,0.0
C1922826348,1.517256959746606e-05,0.0,941151.7,False,1,941151.7,6666,0.0,False,0.0
C1922851683,1.517256959746606e-05,0.0,682301.3,False,1,682301.3,4012,0.0,False,0.0
C1922854166,1.517256959746606e-05,0.0,123189.71,False,1,123189.71,6895,0.0,False,0.0
C1922873828,1.517256959746606e-05,0.0,266471.04,False,1,266471.04,6713,0.0,False,0.0
C1922885656,1.517256959746606e-05,0.0,701873.89,False,1,701873.89,8446,0.0,False,0.0
C1922897927,1.517256959746606e-05,0.0,121712.96,False,1,121712.96,1528,0.0,False,0.0
C1922916103,1.517256959746606e-05,0.0,318052.51,False,1,318052.51,3268,0.0,False,0.0
C1922920162,1.517256959746606e-05,0.0,147459.35,False,1,147459.35,658,0.0,False,0.0
C1922928103,1.517256959746606e-05,0.0,173490.8,False,1,173490.8,6713,0.0,False,0.0
C1922991885,1.517256959746606e-05,0.0,90299.06,False,1,90299.06,5991,0.0,False,0.0
C1923004959,1.517256959746606e-05,0.0,8235.89,False,1,8235.89,2573,0.0,False,0.0
C431249068,2.7631987430925268e-05,8235.89,0.0,False,1,0.0,2573,0.0,False,0.0
C1923017713,1.517256959746606e-05,0.0,225794.65,False,1,225794.65,8825,0.0,False,0.0
C1923018591,1.517256959746606e-05,0.0,37636.22,False,1,37636.22,2914,0.0,False,0.0
C1923019168,1.517256959746606e-05,0.0,33877.83,False,1,33877.83,953,0.0,False,0.0
C1923047368,1.517256959746606e-05,0.0,270383.33,False,1,270383.33,6502,0.0,False,0.0
C1923093783,1.517256959746606e-05,0.0,522955.05,False,1,522955.05,2575,0.0,False,0.0
C1923101506,1.517256959746606e-05,0.0,37410.07,False,1,37410.07,4867,0.0,False,0.0
C1923107693,1.517256959746606e-05,0.0,2699524.24,False,1,2699524.24,2577,0.0,False,0.0
C312417568,2.7631987430925268e-05,2699524.24,0.0,False,1,0.0,2577,0.0,False,0.0
C1923110759,1.517256959746606e-05,0.0,215891.24,False,1,215891.24,2579,0.0,False,0.0
C1923117171,1.517256959746606e-05,0.0,3284276.15,False,1,3284276.15,10755,0.0,False,0.0
C1923146559,1.517256959746606e-05,0.0,219365.36,False,1,219365.36,8084,0.0,False,0.0
C1923150213,1.517256959746606e-05,0.0,194627.86,False,1,194627.86,1028,0.0,False,0.0
C192320682,1.517256959746606e-05,0.0,7069.85,False,1,7069.85,6651,0.0,False,0.0
C1923207042,1.517256959746606e-05,0.0,697909.78,False,1,697909.78,4250,0.0,False,0.0
C1923211390,1.517256959746606e-05,0.0,191523.16,False,1,191523.16,1063,0.0,False,0.0
C1923256864,1.517256959746606e-05,0.0,36482.61,False,1,36482.61,2581,0.0,False,0.0
C433570583,2.7631987430925268e-05,36482.61,0.0,False,1,0.0,2581,0.0,False,0.0
C192328079,1.517256959746606e-05,0.0,327716.41,False,1,327716.41,2937,0.0,False,0.0
C1923362683,1.517256959746606e-05,0.0,1466892.62,False,1,1466892.62,8172,0.0,False,0.0
C1923376019,1.517256959746606e-05,0.0,220179.61,False,1,220179.61,4348,0.0,False,0.0
C192347154,1.517256959746606e-05,0.0,242635.87,False,1,242635.87,5774,0.0,False,0.0
C1923473655,1.517256959746606e-05,0.0,175058.98,False,1,175058.98,3411,0.0,False,0.0
C1923488305,1.517256959746606e-05,0.0,367343.69,False,1,367343.69,10989,0.0,False,0.0
C1923625758,1.517256959746606e-05,0.0,818540.65,False,1,818540.65,75,0.0,False,0.0
C1923661380,1.517256959746606e-05,0.0,151431.13,False,1,151431.13,49,0.0,False,0.0
C1923663532,1.517256959746606e-05,0.0,73036.08,False,1,73036.08,3321,0.0,False,0.0
C192370233,1.517256959746606e-05,0.0,174762.27,False,1,174762.27,7816,0.0,False,0.0
C1923867928,1.517256959746606e-05,0.0,197705.53,False,1,197705.53,2582,0.0,False,0.0
C1753822960,2.7631987430925268e-05,197705.53,0.0,False,1,0.0,2582,0.0,False,0.0
C1923894085,1.517256959746606e-05,0.0,370333.98,False,1,370333.98,7344,0.0,False,0.0
C192391979,1.517256959746606e-05,0.0,122010.93,False,1,122010.93,2583,0.0,False,0.0
C192625769,2.7631987430925268e-05,122010.93,0.0,False,1,0.0,2583,0.0,False,0.0
C1923964272,1.517256959746606e-05,0.0,591906.49,False,1,591906.49,9021,0.0,False,0.0
C1923991250,1.517256959746606e-05,0.0,112055.88,False,1,112055.88,2859,0.0,False,0.0
C1924003491,1.517256959746606e-05,0.0,197194.93,False,1,197194.93,6077,0.0,False,0.0
C1924009991,1.517256959746606e-05,0.0,442422.28,False,1,442422.28,4353,0.0,False,0.0
C1924012198,1.517256959746606e-05,0.0,256079.85,False,1,256079.85,6347,0.0,False,0.0
C1924027563,1.517256959746606e-05,0.0,188153.64,False,1,188153.64,2180,0.0,False,0.0
C192403246,1.517256959746606e-05,0.0,1336903.03,False,1,1336903.03,4721,0.0,False,0.0
C1924101856,1.517256959746606e-05,0.0,102299.2,False,1,102299.2,2248,0.0,False,0.0
C192420548,1.517256959746606e-05,0.0,6083.28,False,1,6083.28,7239,0.0,False,0.0
C1924227192,1.517256959746606e-05,0.0,242940.23,False,1,242940.23,7772,0.0,False,0.0
C1924236755,1.517256959746606e-05,0.0,71350.83,False,1,71350.83,2584,0.0,False,0.0
C1669546416,2.7631987430925268e-05,71350.83,0.0,False,1,0.0,2584,0.0,False,0.0
C1924338311,1.517256959746606e-05,0.0,89548.73,False,1,89548.73,10599,0.0,False,0.0
C1924340962,1.517256959746606e-05,0.0,70771.01,False,1,70771.01,5287,0.0,False,0.0
C1924352503,1.517256959746606e-05,0.0,234831.99,False,1,234831.99,2585,0.0,False,0.0
C1033692889,2.7631987430925268e-05,234831.99,0.0,False,1,0.0,2585,0.0,False,0.0
C192437599,1.517256959746606e-05,0.0,86772.59,False,1,86772.59,3884,0.0,False,0.0
